,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,month
1941,730542,Introduction to Voice Design with Amazon's Alexa,0,0,6742,1036,6,Beginner Level,0.7,Web Development,2016,01
1942,99986,Introduction to Web Development,1,20,18143,159,15,Beginner Level,2,Web Development,2013,10
1943,178640,Introduction to Web Development,1,50,5921,35,42,Beginner Level,4.5,Web Development,2014,03
1944,159070,Introduction to Web Development: HTML,1,20,26800,333,55,Beginner Level,3,Web Development,2014,02
1945,1004008,Introduction to web programming for GIS applications,1,100,205,38,97,Beginner Level,13.5,Web Development,2017,03
1946,24877,Introductory Financial Accounting,1,80,1793,265,54,Beginner Level,10,Business Finance,2012,10
1947,805336,Introductory Forex Trading Course,0,0,5931,158,15,Beginner Level,3.5,Business Finance,2016,05
1948,316704,Introductory JavaScript Made Easy Training Tutorial,1,20,9381,138,131,Beginner Level,11,Web Development,2014,10
1949,942366,Introductory To HTML and CSS,1,50,4106,112,15,Beginner Level,1,Web Development,2016,08
1950,634932,Inversión: Fundamentos del Trading para Principiantes,1,125,285,6,18,Beginner Level,1.5,Business Finance,2015,10
1951,674354,Invest Like a Pro!,1,200,1173,22,15,Beginner Level,2.5,Business Finance,2015,12
1952,427040,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,1,20,59,11,7,All Levels,1.5,Business Finance,2015,02
1953,1132162,Investimento em Ações,1,20,16,4,27,Beginner Level,4.5,Business Finance,2017,03
1954,985104,Investimento em Ações para Leigos,1,20,201,46,19,Beginner Level,2.5,Business Finance,2016,11
1955,353044,Investing 101: The Complete Online Investing Course,1,200,5334,373,42,All Levels,4.5,Business Finance,2014,11
1956,739964,Investing And Trading For Beginners: Mastering Price Charts,1,65,1540,178,26,Beginner Level,1,Business Finance,2016,02
1957,855816,Investing in Stocks & Shares,1,20,2,0,24,Beginner Level,2,Business Finance,2016,05
1958,979616,"Investing In Stocks For Big Gains, Fundamental Investing",1,200,267,11,21,All Levels,2,Business Finance,2016,10
1959,480752,Investing In Stocks With 10 Simple Rules,1,95,871,79,59,All Levels,2,Business Finance,2015,06
1960,1023670,Investing in stocks: Avoid stock market loss,1,125,1136,12,13,Beginner Level,1,Business Finance,2016,11
1961,884658,Investing in Stocks? Master The Art of Covered Calls Selling,1,80,1095,17,35,All Levels,3,Business Finance,2016,07
1962,663022,"Investing Internationally into Real Estate, Stocks and Bonds",1,200,1101,14,37,All Levels,2,Business Finance,2016,01
1963,319020,Investing: How I Consistently Beat The Stock Market,1,200,2000,31,34,All Levels,4.5,Business Finance,2014,12
1964,572992,Investing: How to Fix Hidden Flaws Inside Your Portfolio,1,195,58,8,14,All Levels,1,Business Finance,2015,12
1965,382824,Investment Banking Operations : Securities Trade Life Cycle,1,30,267,9,10,All Levels,2,Business Finance,2015,01
1966,511952,Investment Banking: How to Land a Job on Wall Street,1,75,1218,30,63,All Levels,3.5,Business Finance,2015,06
1967,851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),0,0,4607,181,11,Beginner Level,0.5,Business Finance,2016,05
1968,665866,Investment Portfolio Analysis with Excel,1,50,154,7,39,All Levels,9,Business Finance,2015,11
1969,902888,Investment Portfolio Analysis with Python,1,50,209,13,37,All Levels,7,Business Finance,2016,07
1970,885443,Investment Portfolio Analysis with R,1,50,314,38,37,All Levels,6.5,Business Finance,2016,06
1971,255046,Investments and Financial Markets,1,40,71,3,19,Beginner Level,1.5,Business Finance,2014,07
1972,571730,Invierte en la Bolsa Mexicana y de USA,1,200,1673,547,40,Beginner Level,5.5,Business Finance,2015,08
1973,1101806,캔바(Canva)로 SNS 콘텐츠 만들기,1,30,44,13,19,Beginner Level,2,Graphic Design,2017,02
1974,20150,iPhone icons gone awesome,1,20,2346,18,55,All Levels,3.5,Graphic Design,2012,06
1975,64078,iPhone icons in iOS7 - learn flat design,1,20,165,4,41,All Levels,3,Graphic Design,2013,08
1976,1131122,IPO Fundamentals,1,20,1122,13,6,Beginner Level,1,Business Finance,2017,03
1977,344224,Java Spring Security,1,40,527,63,11,Intermediate Level,2.5,Web Development,2014,11
1978,1053406,Java Web Services Part 2,1,20,959,51,74,Intermediate Level,3,Web Development,2017,01
1979,1128560,JavaScript - Become Higly Paid Front End Developer,1,105,710,137,49,Beginner Level,3.5,Web Development,2017,04
1980,1025026,Javascript - From Beginner to Pro-Build real world JS apps,1,195,28694,688,77,Beginner Level,11.5,Web Development,2016,12
1981,822670,JavaScript - Tricks and Workarounds,1,100,1410,134,67,All Levels,5,Web Development,2016,04
1982,958982,JavaScript : JavaScript Awesomeness,1,25,785,20,25,Beginner Level,1,Web Development,2016,09
1983,944156,Javascript :basics for beginners,1,30,1057,22,12,Beginner Level,0.6,Web Development,2016,08
1984,1199774,JavaScript 2017: Become Top Rated Web Developer,1,115,1346,330,32,All Levels,3,Web Development,2017,05
1985,616818,JavaScript and jQuery Basics: Start The Journey,1,25,1316,22,45,All Levels,5,Web Development,2015,09
1986,760752,JavaScript Basics for Beginners Introduction to coding,1,150,5495,52,18,Beginner Level,1.5,Web Development,2016,02
1987,900794,JavaScript Basics For Web Developers,1,20,958,14,17,Beginner Level,1,Web Development,2016,07
1988,582392,JavaScript Basics Web Development Building Blocks,1,95,10179,68,17,Beginner Level,1.5,Web Development,2015,08
1989,650328,JavaScript Complete for beginners with real world Apps,1,120,2652,33,40,All Levels,3.5,Web Development,2016,02
1990,846156,JavaScript Complete Guide to learning JavaScript,1,200,1296,22,72,Beginner Level,5.5,Web Development,2016,05
1991,661802,JavaScript Design Patterns: 20 Patterns for Expert Code,1,95,2789,243,26,Expert Level,3.5,Web Development,2015,11
1992,560990,JavaScript DOM Dynamic Web interactive content Boot Camp,1,75,7380,43,59,All Levels,2.5,Web Development,2015,07
1993,1124970,Javascript ES6! A Complete Reference Guide to Javascript ES6,1,175,4783,41,48,Intermediate Level,7,Web Development,2017,04
1994,707962,Javascript Essentials,0,0,47062,5590,41,Beginner Level,8.5,Web Development,2016,01
1995,149042,JavaScript for Absolute Beginners,1,20,10689,394,17,Beginner Level,2,Web Development,2014,01
1996,959200,JavaScript For Absolute Beginners - Level One,1,65,713,80,8,All Levels,1.5,Web Development,2016,09
1997,963378,JavaScript For Absolute Beginners - Level Two,1,30,424,85,9,Intermediate Level,1,Web Development,2016,09
1998,8324,Javascript for Beginners,1,20,3697,195,48,All Levels,3,Web Development,2011,07
1999,624578,Javascript for beginners,1,75,2071,57,14,Beginner Level,1.5,Web Development,2015,10
2000,495678,JavaScript for beginners - A Complete Guide,1,100,1193,87,58,All Levels,10.5,Web Development,2015,06
2001,1052304,JavaScript For Beginners : Learn JavaScript From Scratch,1,195,11285,102,77,All Levels,5.5,Web Development,2017,02
2002,1021834,JavaScript for beginners in 1 hour,1,95,2086,56,22,Beginner Level,1,Web Development,2016,12
2003,405818,Javascript for Beginners Learn by Doing Practical Exercises,1,100,5089,685,29,All Levels,3.5,Web Development,2015,01
2004,729552,JavaScript for Beginners Welcome to learning JavaScript,1,50,10864,63,26,Beginner Level,2,Web Development,2016,02
2005,495484,JavaScript for beginners with live examples,1,195,4587,46,49,Beginner Level,4,Web Development,2015,09
2006,147908,JavaScript for Beginning Web Developers,1,75,7785,416,33,Beginner Level,4.5,Web Development,2014,01
2007,1038786,JavaScript from Beginner to Advanced,1,195,395,18,57,All Levels,17,Web Development,2016,12
2008,959586,Javascript from Beginner to Advanced Level,1,195,6134,160,50,Beginner Level,6.5,Web Development,2016,12
2009,426196,JavaScript from Beginner to Expert,1,125,5484,439,92,All Levels,12.5,Web Development,2015,05
2010,368908,JavaScript from Scratch for Very Beginners,1,30,1272,31,29,Beginner Level,5,Web Development,2014,12
2011,548068,JavaScript Fundamentals,0,0,4409,71,100,All Levels,5,Web Development,2016,12
2012,763774,JavaScript Game Development: Create Your Own Breakout Game,0,0,10179,314,21,All Levels,1.5,Web Development,2016,09
2013,525818,JavaScript High Performance,1,95,458,28,40,All Levels,4.5,Web Development,2015,06
2014,584786,JavaScript HTML CSS Project make a Quiz Tutorial,1,95,7130,39,24,All Levels,2,Web Development,2015,08
2015,803378,JavaScript in Action JavaScript Projects,1,150,7720,58,17,Beginner Level,1.5,Web Development,2016,03
2016,945336,Javascript Intermediate level 1 - Mastering the DOM,1,100,1838,169,31,All Levels,3,Web Development,2016,08
2017,945320,Javascript Intermediate level 2 - Mastering Functions,1,100,2412,116,28,All Levels,2.5,Web Development,2016,08
2018,937134,Javascript Intermediate level 3 - JSON,1,100,1735,76,25,All Levels,2.5,Web Development,2016,08
2019,516062,JavaScript Intro to learning JavaScript web programming,1,20,17554,94,16,Beginner Level,1.5,Web Development,2015,06
2020,607056,JavaScript Introduction to Object Oriented JavaScript,1,90,7789,59,23,Beginner Level,1.5,Web Development,2015,10
2021,846578,JavaScript manipulation of the DOM Document Object Model,1,20,1618,46,20,Beginner Level,1.5,Web Development,2016,05
2022,791414,JavaScript programming: JavaScript for beginners,1,55,2215,223,74,Beginner Level,5,Web Development,2016,04
2023,628430,JavaScript project Learn to create a memory Game and more,1,95,6000,21,25,Beginner Level,1.5,Web Development,2015,10
2024,661780,JavaScript Promises: Applications in ES6 and AngularJS,1,75,651,52,20,Beginner Level,2.5,Web Development,2015,11
2025,648118,JavaScript Rockstar How to create Incredible Useful code,1,75,16590,51,27,All Levels,2.5,Web Development,2015,10
2026,1112604,Javascript Specialist,1,200,408,39,80,Beginner Level,8,Web Development,2017,02
2027,563248,JavaScript Step by Step how to apply it to your web pages,1,100,13406,78,44,All Levels,1.5,Web Development,2015,07
2028,860812,JavaScript the Basics - JavaScript for Beginners,1,120,4028,674,93,Beginner Level,9,Web Development,2016,06
2029,654680,JavaScript Tricks how to create code projects from scratch,1,75,15106,31,16,All Levels,1.5,Web Development,2015,10
2030,986442,JavaScript Tutorial,1,180,613,93,37,All Levels,4.5,Web Development,2016,10
2031,1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,1,20,2074,14,22,Beginner Level,1.5,Web Development,2017,03
2032,17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,1,25,1758,37,16,Intermediate Level,3.5,Web Development,2012,05
2033,746790,"JavaScript, jQuery and Ajax",1,20,1554,30,60,All Levels,4,Web Development,2016,02
2034,364426,JavaScript: Understanding the Weird Parts,1,175,79612,16976,85,All Levels,11.5,Web Development,2015,03
2035,200722,Jazz Guitar Reharmonization for Autumn Leaves,1,20,30,1,15,All Levels,0.6,Musical Instruments,2014,07
2036,1191750,"Jazz Guitar Tips, Tricks and Licks",0,0,9351,331,21,Intermediate Level,2,Musical Instruments,2017,05
2037,320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,1,30,151,1,5,All Levels,0.6,Musical Instruments,2014,10
2038,704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",1,45,2091,86,29,Beginner Level,2.5,Web Development,2016,02
2039,1146288,Jews Harp - Advanced course,1,30,26,1,52,Expert Level,3.5,Musical Instruments,2017,03
2040,162274,Joomla 3 - The Basics,0,0,19909,411,17,Beginner Level,3,Web Development,2014,02
2041,311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,1,35,1309,74,43,All Levels,5,Web Development,2015,03
2042,1056848,Joomla for Beginners - Learn how to build a website with CMS,1,95,583,7,35,Beginner Level,3.5,Web Development,2017,01
2043,297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,0,0,18496,386,30,Beginner Level,2,Web Development,2014,10
2044,955818,Jquery :basics for beginners,1,50,1274,34,15,All Levels,0.7,Web Development,2016,09
2045,1249968,JQuery Basics - Learn JQuery From Scratch,1,100,3559,24,18,Beginner Level,1,Web Development,2017,06
2046,379722,jQuery Crash Course: Learn the Essentials of jQuery Fast,1,50,11262,142,18,All Levels,2,Web Development,2015,01
2047,688092,JQuery Create Overlay Popups from scratch using Jquery,1,50,4407,17,29,All Levels,2.5,Web Development,2015,12
2048,833182,JQuery DOM and Ajax Concept Explained for Beginners,1,35,1812,112,7,All Levels,0.6,Web Development,2016,04
2049,669270,JQuery Essentials core training for Dynamic Interactive web,1,100,9668,38,52,All Levels,4,Web Development,2015,11
2050,933260,jQuery Essentials: Learn the Fundamental of jQuery,1,20,1004,43,40,All Levels,3.5,Web Development,2016,08
2051,710486,jQuery for Absolute Beginners - Lite,1,20,1769,49,7,All Levels,0.6,Web Development,2015,12
2052,598516,jQuery for Beginners,1,20,1421,17,36,All Levels,4,Web Development,2015,11
2053,452684,jQuery for Beginners - Create Website Animations Easily,1,100,2971,285,28,All Levels,3,Web Development,2015,03
2054,651780,jQuery For Beginners : A Basic Introduction,1,65,6293,165,8,Beginner Level,1,Web Development,2015,11
2055,566248,jQuery Fundamentals Powerful Bootcamp for beginners,1,150,13882,63,47,All Levels,3,Web Development,2015,08
2056,555122,jQuery in Action: Build 8 jQuery Projects,1,100,1385,89,97,All Levels,11,Web Development,2015,09
2057,865438,jQuery UI in Action: Build 5 jQuery UI Projects,1,150,382,28,140,All Levels,15.5,Web Development,2016,10
2058,56259,jQuery UI In Depth,1,25,1520,21,52,All Levels,10.5,Web Development,2013,07
2059,835346,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,1,145,422,86,69,All Levels,12.5,Web Development,2016,06
2060,954036,JSON :basics for beginners,1,45,2052,18,8,All Levels,0.6,Web Development,2016,09
2061,1075808,JSON Crash Course for Beginners,1,45,3323,90,7,Beginner Level,0.6,Web Development,2017,01
2062,570416,JSON Faster Sleeker & Easier Discover the benefits learn it,1,200,8577,69,31,All Levels,1.5,Web Development,2015,08
2063,688874,JSON For Beginners: A Very Basic Introduction,1,65,1703,27,8,Beginner Level,1,Web Development,2016,01
2064,661774,JSON in Action: Build JSON-Based Applications,1,50,1322,171,37,All Levels,3.5,Web Development,2016,03
2065,832478,"JSON with Java APIs, jQuery and JSON REST Web Services",1,95,799,87,41,Beginner Level,6,Web Development,2016,05
2066,51752,Just chords Piano: Learn to Play Piano Quickly - No Music,1,85,2357,15,53,Beginner Level,5,Musical Instruments,2013,05
2067,525034,Kali Linux Web App Testing,1,75,876,48,29,All Levels,3,Web Development,2015,06
2068,201472,Keyboard Basics,1,25,17,1,7,All Levels,2,Musical Instruments,2014,04
2069,521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,1,50,2788,52,41,Beginner Level,1.5,Musical Instruments,2015,07
2070,1215926,Kickstarter success in 5 easy steps,1,20,0,0,12,All Levels,0.5,Business Finance,2017,05
2071,65492,Kids Coding - Beginner HTML,1,20,6628,53,19,Beginner Level,1,Web Development,2013,07
2072,65493,Kids Coding - Beginners CSS,1,100,7130,30,17,All Levels,1,Web Development,2013,07
